title,product_url,skuid,brand,category,price,price_tier,mo_sales,mo_revenue,market_share,model,oem_part_number,item_weight,weight_tier,product_dimensions,product_size_tier,amperage,amperage_tier,voltage,country_of_origin,vehicle_service_type,Type,,
tyrell chenergy 1700 peak amp portable power station car jump starterjump starter with air compressor2.1a usb ports and dc 12v socketjump boxes for vehiclesbattery clamps (1700 amp 12v),https://www.amazon.com/dp/B084JHXLV1,B084JHXLV1,Tyrell Chenergy,Jump Sarter,179.99,101-200$,125,22499,0.118566468734424,HH607,,19.41,10.1-20pound,11.8 x 8.5 x 14.8 inches,>1000sq.inch,1400 Amps,>500AMP,12 Volts,,"Passenger Car, Van, Motorcycle, SUV, Truck, Trailer",portable,,
gooloo 4000a car jump starter battery pack for all gas up to 10.0l diesel engine & obd2 car code reader scan tool for check engine light for all obdii cars,https://www.amazon.com/GOOLOO-Starter-Battery-Diesel-Engine/dp/B09H4365L2/ref=sr_1_243?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-243&ts_id=387679011,B09H4365L2,GOOLOO,Jump Sarter,142.88,101-200$,90,12859,0.067765066067646,,,,,,,4000,>500AMP,,,,non portable,,
noco genius2 2-amp fully-automatic smart charger 6v and 12v battery charger battery maintainer trickle charger and battery desulfator with temperature compensation,https://www.amazon.com/NOCO-GENIUS2-Fully-Automatic-Temperature-Compensation/dp/B07W6B987F/ref=sr_1_244?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486324&s=automotive&sr=1-244&ts_id=387679011,B07W6B987F,NOCO,Jump Sarter,49.94,0-50$,3380,168797,0.889535722608321,GENIUS2,,1.23,1.1-2pound,3.43 x 4.25 x 6.97 inches,101-200sq.inch,,,6 Volts,China,,non portable,,
wagan el2464 power dome lt auto 300 peak amp jump starter with 260 psi air compressor 200w power inverter ac receptacle dc sockets usb power port led worklight yellow,https://www.amazon.com/Wagan-EL2464-Compressor-Receptacle-Worklight/dp/B001TZWE1S/ref=sr_1_243?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-243&ts_id=387679011,B001TZWE1S,Wagan,Jump Sarter,125.45,101-200$,30,3764,0.019835734402257,"Wagan EL2464 Power Dome LT Auto 300 Peak Amp Jump Starter with 260 PSI Air Compressor, 400W Peak Surge Power Inverter, A",,9.75,5.1-10pound,8 x 11.8 x 10.5 inches,501-1000sq.inch,,,12 Volts,,Passenger Car,non portable,,
rosfim 2000a peak car jump starter 20000mah car starter for up to 8.0l gas 6.0l diesel engines with lcd display 12v lithium portable car battery booster pack,https://www.amazon.com/Rosfim-Starter-20000mAh-Engines-Portable/dp/B08VMTZM74/ref=sr_1_244?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-244&ts_id=387679011,B08VMTZM74,Rosfim,Jump Sarter,65.95,51-100$,68,4485,0.023635299892168,BLY-B9,,2.56,2.1-5pound,7.08 x 3.15 x 1.57 inches,1-50sq.inch,2000 Amps,>500AMP,12 Volts,,Passenger Car,portable,,
schumacher solar battery charger and maintainer - 4.8 watt 12v - for cars boats motorcycles snowmobiles trucks rvs,https://www.amazon.com/Schumacher-SP-400-Battery-Charger-Maintainer/dp/B005MVB524/ref=sr_1_246?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-246&ts_id=387679011,B005MVB524,Schumacher,Jump Sarter,55.89,51-100$,45,2515,0.013253685446779,SP-400,,3.96,2.1-5pound,14.41 x 13.58 x 0.51 inches,51-100sq.inch,,,12 Volts,China,,non portable,,
ampeak 2/10/25a smart battery charger/maintainer 12v fully automatic with engine start,https://www.amazon.com/Ampeak-Battery-Charger-Maintainer-Automatic/dp/B07DD7LWNC/ref=sr_1_248?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-248&ts_id=387679011,B07DD7LWNC,Ampeak,Jump Sarter,73.99,51-100$,624,46170,0.243309207585598,,,5.3,5.1-10pound,10.91 x 7.05 x 4.47 inches,2011-500sq.inch,25,21-50AMP,12 Volts,,,non portable,,
omilik 6ft ac adapter charger fit duralast gold bp-dlg bpdlg 700 amp 900 amp bp-dl900 peak jump starter battery jumper duracell powerpack 450 amp 450a 300 amp jump starter power supply cord,https://www.amazon.com/Omilik-Duralast-BP-DLG-BPDLG-Power/dp/B07J4R32SP/ref=sr_1_249?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-249&ts_id=387679011,B07J4R32SP,Omilik,Jump Sarter,10.99,0-50$,43,473,0.002492641437903,,,0.24875,0-1pound,5 x 3.4 x 2.1 inches,1-50sq.inch,700,>500AMP,,,,non portable,,
schumacher 225/50/25/10 amp 6/12v manual wheel charger,https://www.amazon.com/Schumacher-225-Manual-Wheel-Charger/dp/B08PQ3RRVY/ref=sr_1_250?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-250&ts_id=387679011,B08PQ3RRVY,Schumacher,Jump Sarter,171.25,101-200$,321,54971,0.289689201866751,,,33.8,20.1-40pound,12.25 x 11.88 x 23.5 inches,>1000sq.inch,10,0-20AMP,12 Volts,Mexico,,non portable,,
noco gbc015 boost pro eva protection case for gb150 noco boost ultrasafe lithium jump starter,https://www.amazon.com/NOCO-GBC015-Boost-Protection-Case/dp/B07C2TZPLG/ref=sr_1_252?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-252&ts_id=387679011,B07C2TZPLG,NOCO,Jump Sarter,29.95,0-50$,863,25847,0.136209943436538,GBC015,,1.76,1.1-2pound,1 x 1 x 1 inches,1-50sq.inch,,,12 Volts,China,,non portable,,
dbpower djs50 jump starter battery pack for automobiles 800amp 18000mah 5/12/16/19v portable auto car battery charger 20 starts with jumper cables up to 7.2 liter gasoline and 5.5 liter diesel,https://www.amazon.com/DBPOWER-Automobiles-18000mAh-Portable-Gasoline/dp/B01462C2N0/ref=sr_1_253?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-253&ts_id=387679011,B01462C2N0,DBPOWER,Jump Sarter,79,51-100$,30,2370,0.012489556464758,,,1.28,1.1-2pound,7.28 x 3.54 x 1.57 inches,1-50sq.inch,800,>500AMP,19 Volts,,,portable,,
kinverch 4a smart charger /maintainer fully automatic 6v/12v battery charger for automotive carsbattery desulfator for carsmotorcycles boats trucks suvs,https://www.amazon.com/KINVERCH-Automatic-Battery-Maintainer-Motorcycles/dp/B088F8YJPV/ref=sr_1_254?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-254&ts_id=387679011,B088F8YJPV,Kinverch,Jump Sarter,31.99,0-50$,83,2655,0.013991465153558,BC0401-K,,1.7,1.1-2pound,11.34 x 6.1 x 2.4 inches,101-200sq.inch,4,0-20AMP,6 Volts,,,non portable,,
foval automatic trickle battery charger 12v 1000ma smart battery charger,https://www.amazon.com/Automatic-Trickle-Battery-Charger-1000mA/dp/B074Z2NFWW/ref=sr_1_257?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-257&ts_id=387679011,B074Z2NFWW,FOVAL,Jump Sarter,19.98,0-50$,2200,43956,0.231641748508394,BC01B-1,,0.6625,0-1pound,3.9 x 2.4 x 1.2 inches,1-50sq.inch,1 Amps,0-20AMP,12 Volts,China,"ATV, Scooter, All of the above, Dirt Bike, Personal Watercraft",non portable,,
car battery chargers 12v 5a smart automotive battery charger/maintainer fully automatic trickle charger with lcd display and multi protection for car battery motorcycle lawn mower boat(red),https://www.amazon.com/Automotive-Maintainer-Automatic-protection-Motorcycle/dp/B093F769RY/ref=sr_1_259?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-259&ts_id=387679011,B093F769RY,AYBE,Jump Sarter,,,68,0,0,,,1.11,1.1-2pound,8.54 x 4.49 x 2.68 inches,101-200sq.inch,5,0-20AMP,12 Volts,,,non portable,,
tyrell chenergy 1800/900 peak amp 12v/24v jump starter truck battery booster pack and commercial jumper cablesincludes dc/usb power for charging phones and tabletsjump box battery clamps,https://www.amazon.com/dp/B08HXV9T9H,B08HXV9T9H,Tyrell Chenergy,Jump Sarter,279.99,201-400$,30,8400,0.044266782406737,HH974,,19.41,10.1-20pound,12.8 x 8.1 x 11.1 inches,>1000sq.inch,1400 Amps,>500AMP,12 Volts,,Passenger Car,non portable,,
portable jump starter air compressor coolchong 2 in 1 start power with tire pump power bank and led light 10400mah (up to 12v 5.0l gas or 3.0l diesel engine) auto starter booster power pack,https://www.amazon.com/Portable-Starter-Compressor-Coolchong-10400mAh/dp/B09DP42JLP/ref=sr_1_261?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-261&ts_id=387679011,B09DP42JLP,Coolchong,Jump Sarter,119.99,101-200$,23,2760,0.014544799933642,,,1.76,1.1-2pound,6.47 x 3.89 x 1.94 inches,1-50sq.inch,,,12 Volts,,,portable,,
jump-n-carry jnc4000 1100 peak amp 12v jump starter,https://www.amazon.com/Jump-N-Carry-JNC4000-1100-Peak-Starter/dp/B000JFJLOM/ref=sr_1_262?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-262&ts_id=387679011,B000JFJLOM,Clore Automotive,Jump Sarter,114.22,101-200$,60,6853,0.036114316646829,JNC4000,,18,10.1-20pound,14.5 x 5.5 x 16.6 inches,>1000sq.inch,1100 Amps,>500AMP,12 Volts,China,Passenger Car,non portable,,
aenllosi hard storage case compatible with nexpow jump starter q10s1500a peak,https://www.amazon.com/Aenllosi-Storage-Compatible-NEXPOW-Starter/dp/B08D72C5NM/ref=sr_1_263?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-263&ts_id=387679011,B08D72C5NM,Aenllosi,Jump Sarter,12.99,0-50$,72,935,0.004927314470274,,,0.44375,0-1pound,6 x 10 x 3.6 inches,2011-500sq.inch,1500 Amps,>500AMP,,,Nexpow jump starter,non portable,,
schumacher fully automatic battery charger with engine starter boost maintainer - with advanced diagnostic testing - 85 amp/30 amp 6v/12v - for cars trucks suvs marine rv batteries,https://www.amazon.com/Schumacher-SC1362-Automatic-Advanced-Diagnostic/dp/B07894CFCV/ref=sr_1_266?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-266&ts_id=387679011,B07894CFCV,Schumacher,Jump Sarter,98.03,51-100$,60,5882,0.030997287394812,SC1362,,12.63,10.1-20pound,7.13 x 10.38 x 10.88 inches,501-1000sq.inch,85,51-100AMP,6 Volts,China,,non portable,,
15v 1a power supply charger for car jump starter peak 450a 500a 600a 800a 1000a for auto battery booster tacklife t6 dbpower djs50 gooloo beatit power supply cord,https://www.amazon.com/Adapter-Charger-Replacement-Starter-Portable/dp/B08H26MVBB/ref=sr_1_267?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-267&ts_id=387679011,B08H26MVBB,VHBW,Jump Sarter,13.99,0-50$,165,2308,0.012162825451756,,,0.17625,0-1pound,2.6 x 1.75 x 1.49 inches,1-50sq.inch,1,0-20AMP,15 Volts,,,non portable,,
kinverch battery jump starter 1500 peak/750 instant amps portable power station with 300w inverter150 psi air compressor,https://www.amazon.com/kinverch-Battery-Portable-Inverter-Compressor/dp/B099J7XFNY/ref=sr_1_268?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486373&s=automotive&sr=1-268&ts_id=387679011,B099J7XFNY,Kinverch,Jump Sarter,134.99,101-200$,45,6075,0.032014369419158,,,18.07,10.1-20pound,12 x 8.6 x 9.4 inches,501-1000sq.inch,,,,USA,,portable,,
katbo 2amp smart battery charger automatic battery charger maintainer sealed lead acid trickle battery charger maintainer for car motorcycle lawn mower atvs rvs powersports,https://www.amazon.com/KATBO-Automatic-Maintainer-Motorcycle-Powersports/dp/B07CL8B3X6/ref=sr_1_270?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-270&ts_id=387679011,B07CL8B3X6,KATBO,Jump Sarter,21.99,0-50$,30,660,0.003478104331958,,,0.54375,0-1pound,4.72 x 2.76 x 1.85 inches,1-50sq.inch,2,0-20AMP,,China,,non portable,,
ctek (56-353) multi us 7002 12-volt battery chargerblack,https://www.amazon.com/CTEK-56-353-12-Volt-Battery-Charger/dp/B000FRLO9Y/ref=sr_1_271?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-271&ts_id=387679011,B000FRLO9Y,CTEK,Jump Sarter,122.54,101-200$,455,55756,0.293826038079762,,,1.76,1.1-2pound,7.52 x 3.5 x 1.89 inches,1-50sq.inch,,,12 Volts,China,,non portable,,
bestek 300w power inverter dc 12v to 110v ac car inverter with 4.2a dual usb car adapter,https://www.amazon.com/BESTEK-300W-Power-Inverter-Adapter/dp/B004MDXS0U/ref=sr_1_273?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-273&ts_id=387679011,B004MDXS0U,BESTEK,Jump Sarter,35.99,0-50$,6721,241889,1.27471996780751,,,0.63125,0-1pound,4.8 x 3.1 x 1.9 inches,1-50sq.inch,2,0-20AMP,12 Volts,,,non portable,,
kronin | portable jump starter with air compressor (6 piece kit) safe & easy-to-use vehicle battery jump starter portable tire air compressor powerful 18000mah power bank w/ 2 x 2.1a. usb ports.,https://www.amazon.com/KR%C3%96NIN-Premium-Portable-Battery-Compressor/dp/B07XDD112H/ref=sr_1_274?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-274&ts_id=387679011,B07XDD112H,KRÖNIN,Jump Sarter,99,51-100$,30,2970,0.01565146949381,,,3.28,2.1-5pound,12.56 x 9.21 x 2.8 inches,2011-500sq.inch,1,0-20AMP,,,Passenger Car,portable,,
allpowers 12v 7.5w portable solar car boat power sunpower solar panel battery charger maintainer for automotive motorcycle tractor boat rv batteries,https://www.amazon.com/ALLPOWERS-Maintainer-Automobile-Motorcycle-Batteries/dp/B012ZHGGXU/ref=sr_1_276?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-276&ts_id=387679011,B012ZHGGXU,ALLPOWERS,Jump Sarter,22.99,0-50$,141,3242,0.017084870066981,FBA_6248131,,0.8,0-1pound,13.54 x 5.28 x 1.65 inches,101-200sq.inch,,,12 Volts,,,portable,,
gooloo gt1500 water resistant car jump starter 1500a peak supersafe 12v auto battery booster for up to 8l gas and 6l diesel engine with usb quick charge type-c port portable power pack,https://www.amazon.com/GOOLOO-GT1500-Resistant-SuperSafe-Portable/dp/B08R85FSW8/ref=sr_1_278?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-278&ts_id=387679011,B08R85FSW8,GOOLOO,Jump Sarter,79.99,51-100$,52,4159,0.021917327146383,Jump Starter,,2.61,2.1-5pound,7.4 x 3.66 x 1.39 inches,1-50sq.inch,1500,>500AMP,12 Volts,,"Passenger Car, Van, Motorcycle, ATV, SUV, UTV, Truck, Watercraft, Snowmobile",portable,,
ul listed power cord for stanley fatmax 700 peak 350 charger for 300 450 600 500 j3509 j7csr j5cp j7cs jump starter ac/dc adapter compatible with wagan 2354 2355 2464 2509 2595 adaptor,https://www.amazon.com/Stanley-Charger-Starter-Adapter-Compatible/dp/B08MJVR1B8/ref=sr_1_283?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-283&ts_id=387679011,B08MJVR1B8,PERFEIDY,Jump Sarter,13.99,0-50$,143,2001,0.010544979951891,,,0.2875,0-1pound,4.17 x 2.76 x 1.85 inches,1-50sq.inch,2595,>500AMP,,China,,non portable,,
sanrock portable jump starter for car 1800a peak 18000mah (up to 8.0l gas/6.5l diesel) with lcd screen-12v auto battery booster type-c port quick usb charge power pack with built-in led light,https://www.amazon.com/Starter-SANROCK-Battery-Charger-Diesel/dp/B07RKHSFD9/ref=sr_1_284?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-284&ts_id=387679011,B07RKHSFD9,SANROCK,Jump Sarter,54.99,51-100$,38,2090,0.0110139970512,,,2.27,2.1-5pound,9.8 x 5.2 x 4.4 inches,2011-500sq.inch,1800,>500AMP,12 Volts,,,portable,,
lioobo 12v car jump starter car emergency start power cable clamp storage battery anti-reverse clip ec5,https://www.amazon.com/LIOOBO-Starter-Emergency-Storage-Anti-Reverse/dp/B07SXTF1ZK/ref=sr_1_285?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-285&ts_id=387679011,B07SXTF1ZK,LIOOBO,Jump Sarter,10.69,0-50$,43,460,0.002424133322274,,,0.26875,0-1pound,2.76 x 3.94 x 0.59 inches,1-50sq.inch,,,12 Volts,,Passenger Car,non portable,,
antigravity ag-xp-10 micro-start with speaker,https://www.amazon.com/Antigravity-AG-XP-10-Micro-Start-with-speaker/dp/B08ZRZYS38/ref=sr_1_286?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-286&ts_id=387679011,B08ZRZYS38,Antigravity Batteries,Jump Sarter,179.99,101-200$,50,9000,0.047428695435789,,,3,2.1-5pound,,,600 Amps,>500AMP,,,Motorcycle,non portable,,
autogen 10000a 12v/24v jump starter 42000mah lithium iron phosphate (lifepo4) booster charger for (all gasoline & 15l diesel engines) with smart led screen built-in led light,https://www.amazon.com/AUTOGEN-Starter-42000mAh-Phosphate-Gasoline/dp/B0836GL9VY/ref=sr_1_287?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-287&ts_id=387679011,B0836GL9VY,AUTOGEN,Jump Sarter,499,>400$,76,37924,0.199853982856318,,,7.37,5.1-10pound,14.4 x 11.92 x 5.07 inches,501-1000sq.inch,10000,>500AMP,12 Volts,,"12V/24V Vehicle Heavy Duty Vehicles, All Gas vehicle & Up to 13.0L Diesel vehicle",non portable,,
schumacher fully automatic battery charger maintainer and auto desulfator 6 amp/2 amp 6v/12v - for cars trucks suvs rvs,https://www.amazon.com/Schumacher-SC1320-Automatic-Battery-Maintainer/dp/B0789694GG/ref=sr_1_288?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-288&ts_id=387679011,B0789694GG,Schumacher,Jump Sarter,42.85,0-50$,81,3471,0.018291666873069,SC1320,,3.45,2.1-5pound,5 x 9 x 9 inches,2011-500sq.inch,6,0-20AMP,6 Volts,Mexico,,non portable,,
noco genius1 1-amp fully-automatic smart charger & gc002 x-connect m6 eyelet terminal accessory genius smart battery chargers,https://www.amazon.com/NOCO-Fully-Automatic-X-Connect-Terminal-Accessory/dp/B08MG3G9NV/ref=sr_1_290?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-290&ts_id=387679011,B08MG3G9NV,NOCO,Jump Sarter,40.54,0-50$,56,2270,0.011962570959916,,,,,,,,,,,,non portable,,
winfavo car jump starter1000a 21800mah portable jump starter (up to 7.0l gas/5.5l diesel engines) battery booster with smart charging port compass and led light,https://www.amazon.com/dp/B09DFWHRJL,B09DFWHRJL,WINFAVO,Jump Sarter,69.99,51-100$,80,5599,0.029505918416109,TM26,,1.76,1.1-2pound,9.06 x 5.12 x 3.54 inches,101-200sq.inch,1000 Amps,>500AMP,12 Volts,,Passenger Car,portable,,
fconegy automotive emergency portable smart jumper starter booster clamp cables replacement alligator clamp for 12v portable car jump starter,https://www.amazon.com/FCONEGY-Intelligent-Car-Jump-Starter/dp/B07L4JZ1ZQ/ref=sr_1_292?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486432&s=automotive&sr=1-292&ts_id=387679011,B07L4JZ1ZQ,FCONEGY,Jump Sarter,13.99,0-50$,116,1623,0.008552974743587,,,0.425,0-1pound,10.75 x 7.8 x 1.5 inches,101-200sq.inch,,,12 Volts,,Passenger Car,portable,,
3 in 1 - cat professional power station with jump starter & compressor,https://www.amazon.com/Professional-Power-Station-Starter-Compressor/dp/B016QR95GK/ref=sr_1_292?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486475&s=automotive&sr=1-292&ts_id=387679011,B016QR95GK,CAT,Jump Sarter,199.99,101-200$,22,4400,0.023187362213053,,,18.8,10.1-20pound,11 x 9.5 x 14 inches,>1000sq.inch,,,120 Volts,,,non portable,,
optima digital 1200 12v performance battery charger and maintainer - 150-33508,https://www.amazon.com/Optima-Digital-Performance-Battery-Maintainer/dp/B009M3PQFA/ref=sr_1_293?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486475&s=automotive&sr=1-293&ts_id=387679011,B009M3PQFA,Optima,Jump Sarter,219.99,201-400$,649,142774,0.752398284683261,OPTIMA 1200 CHARGER,150-34178,7.75,5.1-10pound,7.5 x 6.5 x 10 inches,2011-500sq.inch,,,12 Volts,USA,,non portable,,
autowit supercap 2 lite 12v batteryless jump starter (up to 5.0l gas 3.5l diesel engine) 700a peak built-in supercap no need of regular charge 10 years lifespan extremely weather operating,https://www.amazon.com/autowit-SuperCap-Batteryless-Extremely-Operating/dp/B08LGL6339/ref=sr_1_295?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486475&s=automotive&sr=1-295&ts_id=387679011,B08LGL6339,autowit,Jump Sarter,119.99,101-200$,128,15359,0.080939703688698,S2-5.0,,2,1.1-2pound,10.4 x 4.5 x 1.78 inches,51-100sq.inch,700,>500AMP,12 Volts,,Passenger Car,non portable,,
12v/24v automobile battery charger 7 stage intelligent automatic charging with lcd digital display fit for both motorcycle & automobile lead-acid & lithium batteries red color,https://www.amazon.com/Automobile-Intelligent-Automatic-Motorcycle-Lead-Acid/dp/B09C5X5QM3/ref=sr_1_296?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486475&s=automotive&sr=1-296&ts_id=387679011,B09C5X5QM3,SOUFORCE,Jump Sarter,27.99,0-50$,30,840,0.004426678240674,,,1.23,1.1-2pound,9.09 x 5.16 x 2.52 inches,101-200sq.inch,,,12 Volts,China,,non portable,,
schumacher battery charger and engine starter  200 amp/300 amp 6v/12v - for suvs trucks and other large vehicle batteries,https://www.amazon.com/Schumacher-SC1400-Wheeled-Automatic-Battery/dp/B07VSQ9NMN/ref=sr_1_297?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486475&s=automotive&sr=1-297&ts_id=387679011,B07VSQ9NMN,Schumacher,Jump Sarter,366.99,201-400$,75,27524,0.14504749035274,,,43.9,>40pound,12 x 12.5 x 23.38 inches,>1000sq.inch,200,101-200AMP,6 Volts,Mexico,,non portable,,
2000a car jump starter box portable car truck motorcycle suv tractor 8l gas/6l diesel engine 12v emergency battery pack booster 20800mah power bank usb charger flashlight lcd screen safety protection,https://www.amazon.com/20800mAh-Powerful-Emergency-Flashlight-Protection/dp/B08L7FMQ7C/ref=sr_1_298?_encoding=UTF8&c=ts&dchild=1&keywords=Jump+Starters+%26+Battery+Chargers&qid=1633486475&s=automotive&sr=1-298&ts_id=387679011,B08L7FMQ7C,ZCGIOBN,Jump Sarter,85.99,51-100$,40,3440,0.018128301366568,,,1.43,1.1-2pound,9.8 x 5.5 x 4.4 inches,2011-500sq.inch,2000 Amps,>500AMP,12 Volts,,"Passenger Car, Motorcycle, ATV, SUV, Truck, Watercraft, Tractor",portable,,
noco gbc010 replacement 12-volt xgc accessory kit for gb70/gb150/gb500 noco boost ultrasafe lithium jump starters,https://www.amazon.com/NOCO-Boost-GBC010-12V-Accessory/dp/B07HFJZP67/ref=sr_1_49?dchild=1&keywords=NOCO&qid=1633505129&sr=8-49,B07HFJZP67,NOCO,Jump Sarter,19.82,0-50$,148,2933,0.015456484857019,,,0.1,0-1pound,1 x 1 x 1 inches,1-50sq.inch,,,12 Volts,China,,non portable,,
halo bolt compact portable car jump starter - car battery jump starter with 2 usb ports to charger devices portable car charger - rose gold,https://www.amazon.com/HALO-Bolt-Compact-Portable-Starter/dp/B088W3FVPC/ref=sr_1_113?dchild=1&keywords=NOCO&qid=1633505209&sr=8-113,B088W3FVPC,NOCO,Jump Sarter,76.38,51-100$,483,36892,0.194415492446348,,,1.14,1.1-2pound,6.1 x 3.35 x 1.46 inches,1-50sq.inch,,,,China,,portable,,
avapow car battery jump starter portable3000a peak 23800mah12v jump boxes for vehicles(up to 8l gas/8l diesel engine)auto battery booster jumper pack with usb qc3.0/led light,https://www.amazon.com/dp/B08NPHZV8N,B08NPHZV8N,NOCO,Jump Sarter,91.99,51-100$,1908,175517,0.92494914853371,,,3.04,2.1-5pound,7.87 x 3.93 x 1.57 inches,1-50sq.inch,3000 Amps,>500AMP,12 Volts,,,portable,,
halo bolt 58830 mwh portable phone laptop charger car jump starter with ac outlet and car charger - blue graphite,https://www.amazon.com/dp/B07B2THJJV,B07B2THJJV,NOCO,Jump Sarter,99.95,51-100$,3892,389005,2.04999996311101,,,2.72,2.1-5pound,7.2 x 3.8 x 1.6 inches,1-50sq.inch,,,,China,,portable,,
potek jump starter source with 150 psi tire inflator/air compressor900 peak amps power station with 2.4a usb port,https://www.amazon.com/dp/B07MR7FDX2,B07MR7FDX2,NOCO,Jump Sarter,69.99,51-100$,303,21207,0.111757816011864,,,9.9,5.1-10pound,11.02 x 7.32 x 8.43 inches,501-1000sq.inch,900 Amps,>500AMP,,,,non portable,,
schumacher dsr proseries jump starter - 2200 peak amps 525 cranking amps 350 cold cranking amps - with usb and 12v dc power port for charging phones tablets,https://www.amazon.com/dp/B0756QKZPK,B0756QKZPK,Schumacher,Jump Sarter,165.9,101-200$,354,58729,0.309493317138717,SCUDSR114,,24.5,20.1-40pound,20.8 x 14.6 x 6.3 inches,>1000sq.inch,2200 Amps,>500AMP,12 Volts,,,non portable,,
schumacher rechargeable agm jump starter and portable usb/dc power station - 1200 amp - with air compressor and led flex light,https://www.amazon.com/dp/B07BGQH6T5,B07BGQH6T5,Schumacher,Jump Sarter,99.94,51-100$,1084,108335,0.57090974667069,SJ1289,,22.8,20.1-40pound,12.5 x 13.3 x 1.5 inches,2011-500sq.inch,1200 Amps,>500AMP,12 Volts,Mexico,,portable,,
