product_title,count_of_reviews,product_url,part_number,product_description,center_electrode_core_material,center_electrode_tip_material,electrical_terminal_type,ground_electrode_core_material,ground_electrode_quantity,ground_electrode_tip_design,ground_electrode_tip_material,hex_size,pre_gap_size,reach,resistance,resistor_type,seat_type,thread_diameter,electrode_core_material,electrode_tip_material,ground_configuration,manufacturer_heat_range,skuid,units_sold,product_attributes,product_reviews,product_warranty,sale_price,price_tier,search_term,category,revenue,market_share
Autolite Iridium Iridium XP Spark Plug,129 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5702/11015595-P?searchTerm=Spark%20Plugs,Part # XP5702,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.044 in,26.5 mm,4000,Yes,Flat,12 mm,NA,NA,NA,NA,11015595,243,Iridium XP Spark Plug,(129 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,2135.97,0.009154727
Autolite Iridium Iridium XP Spark Plug,174 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5224/15650196-P?searchTerm=Spark%20Plugs,Part # XP5224,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.044 in,19.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,15650196,749,Iridium XP Spark Plug,(172 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,6583.71,0.028217656
Autolite Iridium Iridium XP Spark Plug,158 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5325/15650200-P?searchTerm=Spark%20Plugs,Part # XP5325,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.044 in,26.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,15650200,473,Iridium XP Spark Plug,(158 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,4157.67,0.017819695
Autolite Iridium Iridium XP Spark Plug,162 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5683/10500908-P?searchTerm=Spark%20Plugs,Part # XP5683,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"9/16"" in",0.044 in,26.5 mm,4000,Yes,Flat,12 mm,NA,NA,NA,NA,10500908,312,Iridium XP Spark Plug,(162 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,2742.48,0.011754217
Autolite Iridium Iridium XP Spark Plug,136 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp3923/15650192-P?searchTerm=Spark%20Plugs,Part # XP3923,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.044 in,19.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,15650192,209,Iridium XP Spark Plug,(136 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,1837.11,0.007873819
Autolite Iridium Iridium XP Spark Plug,69 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp3924/15650193-P?searchTerm=Spark%20Plugs,Part # XP3924,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.044 in,19.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,15650193,333,Iridium XP Spark Plug,(69 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,2927.07,0.012545367
Autolite Iridium Iridium XP Spark Plug,42 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5701/11015587-P?searchTerm=Spark%20Plugs,Part # XP5701,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.04 in,35.5 mm,4000,Yes,Flat,12 mm,NA,NA,NA,NA,11015587,263,Iridium XP Spark Plug,(42 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,2311.77,0.009908202
Autolite Iridium Iridium XP Spark Plug,124 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5263/15650199-P?searchTerm=Spark%20Plugs,Part # XP5263,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.04 in,25 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,15650199,234,Iridium XP Spark Plug,(124 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,2056.86,0.008815663
Autolite Iridium Iridium XP Spark Plug,8 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp103/15650186-P?searchTerm=Spark%20Plugs,Part # XP103,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.05 in,17 mm,NA,Yes,Tapered,14 mm,NA,NA,NA,NA,15650186,230,Iridium XP Spark Plug,(8 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,2021.7,0.008664968
Autolite Iridium Iridium XP Spark Plug,64 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp104/15650187-P?searchTerm=Spark%20Plugs,Part # XP104,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.05 in,17 mm,5000,Yes,Tapered,14 mm,NA,NA,NA,NA,15650187,237,Iridium XP Spark Plug,(64 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,2083.23,0.008928684
Autolite Iridium Iridium XP Spark Plug,70 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5245/15650198-P?searchTerm=Spark%20Plugs,Part # XP5245,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.044 in,17 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,15650198,121,Iridium XP Spark Plug,(70 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,1063.59,0.004558527
Autolite Iridium Iridium XP Spark Plug,15 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5426/20650252-P?searchTerm=Spark%20Plugs,Part # XP5426,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.05 in,25 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,20650252,50,Iridium XP Spark Plug,(15 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,439.5,0.001883689
Autolite Iridium Iridium XP Spark Plug,15 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5405/20650248-P?searchTerm=Spark%20Plugs,Part # XP5405,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.05 in,19.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,20650248,30,Iridium XP Spark Plug,(15 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,263.7,0.001130213
Autolite Iridium Iridium XP Spark Plug,23 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp985/15650208-P?searchTerm=Spark%20Plugs,Part # XP985,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.034 in,19 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,15650208,111,Iridium XP Spark Plug,(23 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,975.69,0.004181789
Autolite Iridium Iridium XP Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp64/15650206-P?searchTerm=Spark%20Plugs,Part # XP64,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"13/16"" in",0.044 in,19 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,15650206,0,Iridium XP Spark Plug,(0 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
Autolite Iridium Iridium XP Spark Plug,26 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp606/15650204-P?searchTerm=Spark%20Plugs,Part # XP606,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.06 in,17 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,15650204,70,Iridium XP Spark Plug,(26 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,615.3,0.002637164
Autolite Iridium Iridium XP Spark Plug,11 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp605/15650203-P?searchTerm=Spark%20Plugs,Part # XP605,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.06 in,17 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,15650203,41,Iridium XP Spark Plug,(11 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,360.39,0.001544625
Autolite Iridium Iridium XP Spark Plug,36 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5364/15650201-P?searchTerm=Spark%20Plugs,Part # XP5364,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.054 in,25 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,15650201,81,Iridium XP Spark Plug,(36 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,711.99,0.003051576
Autolite Iridium Iridium XP Spark Plug,3 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5243/15650197-P?searchTerm=Spark%20Plugs,Part # XP5243,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.044 in,17 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,15650197,94,Iridium XP Spark Plug,(3 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,826.26,0.003541335
Autolite Iridium Iridium XP Spark Plug,4 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5144/15650194-P?searchTerm=Spark%20Plugs,Part # XP5144,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.054 in,20.5 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,15650194,35,Iridium XP Spark Plug,(4 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,307.65,0.001318582
Autolite Iridium Iridium XP Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp26/15650191-P?searchTerm=Spark%20Plugs,Part # XP26,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.045 in,11 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,15650191,0,Iridium XP Spark Plug,(1 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
Autolite Iridium Iridium XP Spark Plug,4 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp25/15650190-P?searchTerm=Spark%20Plugs,Part # XP25,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.044 in,11 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,15650190,46,Iridium XP Spark Plug,(4 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,404.34,0.001732994
Autolite Iridium Iridium XP Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp24/15650189-P?searchTerm=Spark%20Plugs,Part # XP24,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.044 in,11 mm,5000,Yes,Tapered,14 mm,NA,NA,NA,NA,15650189,0,Iridium XP Spark Plug,(0 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
Autolite Iridium Iridium XP Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp105/15650188-P?searchTerm=Spark%20Plugs,Part # XP105,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.05 in,17 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,15650188,0,Iridium XP Spark Plug,(2 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
Autolite Iridium Iridium XP Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp6083/11668327-P?searchTerm=Spark%20Plugs,Part # XP6083,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.031 in,25 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,11668327,4,Iridium XP Spark Plug,(1 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,35.16,0.000151
Autolite Iridium Iridium XP Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5324/11668321-P?searchTerm=Spark%20Plugs,Part # XP5324,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Iridium,"5/8"" in",0.044 in,26.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,11668321,0,Iridium XP Spark Plug,(0 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
Autolite Iridium Iridium XP Spark Plug,66 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp6203/11015596-P?searchTerm=Spark%20Plugs,Part # XP6203,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.044 in,26.5 mm,4000,Yes,Flat,12 mm,NA,NA,NA,NA,11015596,138,Iridium XP Spark Plug,(66 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,1213.02,0.005198981
Autolite Iridium Iridium XP Spark Plug,8 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp6043/11015586-P?searchTerm=Spark%20Plugs,Part # XP6043,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.045 in,25 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,11015586,79,Iridium XP Spark Plug,(8 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,694.41,0.002976228
Autolite Iridium Iridium XP Spark Plug,10 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5703/11015504-P?searchTerm=Spark%20Plugs,Part # XP5703,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.032 in,26.5 mm,4000,Yes,Flat,12 mm,NA,NA,NA,NA,11015504,17,Iridium XP Spark Plug,(10 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,149.43,0.00064
Autolite Iridium Iridium XP Spark Plug,38 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5863/11015501-P?searchTerm=Spark%20Plugs,Part # XP5863,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.032 in,25 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,11015501,143,Iridium XP Spark Plug,(38 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,1256.97,0.00538735
Autolite Iridium Iridium XP Spark Plug,17 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5682/10501022-P?searchTerm=Spark%20Plugs,Part # XP5682,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"9/16"" in",0.04 in,26.5 mm,4000,Yes,Flat,12 mm,NA,NA,NA,NA,10501022,66,Iridium XP Spark Plug,(17 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,580.14,0.002486469
Autolite Iridium Iridium XP Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp3926/10500956-P?searchTerm=Spark%20Plugs,Part # XP3926,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.035 in,19.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,10500956,0,Iridium XP Spark Plug,(0 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
Autolite Iridium Iridium XP Spark Plug,3 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5143/10500954-P?searchTerm=Spark%20Plugs,Part # XP5143,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.054 in,20.5 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,10500954,14,Iridium XP Spark Plug,(3 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,123.06,0.000527
Autolite Iridium Iridium XP Spark Plug,37 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5363/10500916-P?searchTerm=Spark%20Plugs,Part # XP5363,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.044 in,25 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,10500916,213,Iridium XP Spark Plug,(37 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,1872.27,0.008024514
Autolite Iridium Iridium XP Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp106/10500911-P?searchTerm=Spark%20Plugs,Part # XP106,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.05 in,17 mm,4000,Yes,Tapered,14 mm,NA,NA,NA,NA,10500911,0,Iridium XP Spark Plug,(0 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0,0
Autolite Iridium Iridium XP Spark Plug,17 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp3922/10500909-P?searchTerm=Spark%20Plugs,Part # XP3922,[],Platinum,Iridium,Removable Nut,Nickel,1,Tapered,Platinum,"5/8"" in",0.04 in,19.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,10500909,106,Iridium XP Spark Plug,(17 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,931.74,0.00399342
Autolite Iridium Iridium XP Spark Plug,16 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp5684/10500904-P?searchTerm=Spark%20Plugs,Part # XP5684,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"9/16"" in",0.044 in,26.5 mm,4000,Yes,Flat,12 mm,NA,NA,NA,NA,10500904,45,Iridium XP Spark Plug,(16 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,395.55,0.00169532
Autolite Iridium Iridium XP Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/autolite-iridium-iridium-xp-spark-plug-xp6003/10500901-P?searchTerm=Spark%20Plugs,Part # XP6003,[],Platinum,Iridium,Stud,Nickel,1,Tapered,Platinum,"5/8"" in",0.04 in,26.5 mm,4000,Yes,Flat,14 mm,NA,NA,NA,NA,10500901,17,Iridium XP Spark Plug,(2 reviews),LIMITED LIFETIME REPLACEMENT,8.79,6-10$,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,149.43,0.00064
