title,product_url,skuid,brand,category,price,price_tier,mo_sales,mo_revenue,market_share,model,oem_part_number,item_weight,weight_tier,product_dimensions,product_size_tier,country_of_origin
delphi gn10235 plug top coil,https://www.amazon.com/Delphi-GN10235-Plug-Top-Coil/dp/B0082A35XO/ref=sr_1_211?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-211,B0082A35XO,Delphi,spark plug,23.89,0-50$,127,3034,0.256093618508293,GN10235,"5C1713, 5C1748, C1656, C1691, C926, CLS1218, 921-2103, 19005267, 5103, IC615SB, IC615, 6801 1844AA, 6813 9957AA, UF-535, UF-585, C-778, 52-2103, 00501, 0986221058, E1035, E1035, E1085, 178-8432",0.1,0-1pound,3.8 x 3.8 x 7.7 inches,101-200sq.inch,Portugal
fram autolite xp5682-4pk iridium xp spark plug pack of 4,https://www.amazon.com/Autolite-XP5682-4PK-Iridium-Spark-Plug/dp/B078KWBWQJ/ref=sr_1_212?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-212,B078KWBWQJ,Autolite,spark plug,15.33,0-50$,43,659,0.055624816940331,XP5682-4PK,,0.4,0-1pound,4 x 3.6 x 1.1 inches,1-50sq.inch,Mexico
4 pack new iridium ix spark plugs replace sp-479 itr6f13  4477,https://www.amazon.com/Spark-Plug-Laser-Iridium-ITR6F13/dp/B08532VDB7/ref=sr_1_213?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-213,B08532VDB7,Pindex,spark plug,13.99,0-50$,45,630,0.053176987363291,,NGK Spark Plugs ITR6F13 4477,0.45,0-1pound,8.5 x 7 x 1 inches,51-100sq.inch,
ngk 3672 pack of 4 spark plugs lfr6a-11,https://www.amazon.com/NGK-3672-Spark-Plugs-LFR6A-11/dp/B072DR84WK/ref=sr_1_214?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-214,B072DR84WK,NGK,spark plug,25.41,0-50$,180,4574,0.386081809840781,,,0.5,0-1pound,48.24 x 46.32 x 10.92 inches,>1000sq.inch,
denso set of 6 iridium tt spark plugs gap 0.040 for v6,https://www.amazon.com/Denso-Iridium-Spark-Plugs-0-040/dp/B08PVYMJNM/ref=sr_1_216?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-216,B08PVYMJNM,Newparts,spark plug,49.95,0-50$,30,1499,0.126527466758052,,"000018L3Y1, 12647827, CY0118110, 12611882, CYFS12FP, LFJR18110, CYFS12F5, CYFS12YT3, CY0218110, CYFS12Y, 12626906, ZZJ118110, AZFS22PP, CYFS12YPC5, CYFS12F3, CYFS12Y1",0.9625,0-1pound,,,
mck 6pcs ignition coil pack and platinum spark plug compatible with ford mustang lincoln mazda mercury edge explorer f-150 fusion mks mkt mkx 2008-20016 2.7 3.7 3.5 v6 uf553 uf-553 uf-595 5c1652 e1053,https://www.amazon.com/MCK-Compatible-2013-2016-Interceptor-7T4Z-12029/dp/B08VGZ74WR/ref=sr_1_217?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-217,B08VGZ74WR,MCK,spark plug,175.23,101-200$,42,7360,0.621242265069556,,"7T4Z-12029-E, CY01-18-100A, UF-553, UF-595, 5C1652, E1053, E1095, 52-1888, IC633, 610-00119, 7T4Z12029E, 375EE, HPUF553, COP4, 6736013, DG520, UF553X, UF553, GN10237, C1595 52-1888 IC633 5C1652 E1053 E1095 UF553",4.36,2.1-5pound,10.31 x 7.32 x 5.87 inches,2011-500sq.inch,
mas ignition coils dg511 with motorcraft sp515 sp546 spark plugs compatible with ford lincoln mercury v8 v10 4.6l 5.4l 6.8l compatible with 3l3e12a366ca 5c1584 c1541 fd-508 uf-537 (set of 8),https://www.amazon.com/Motorcraft-Straight-Ignition-Compatible-3L3E12A366CA/dp/B0743LRJ7L/ref=sr_1_218?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-218,B0743LRJ7L,MAS,spark plug,129.99,101-200$,149,19369,1.63489693371362,,E508,3.3,2.1-5pound,10.2 x 2.1 x 7.4 inches,101-200sq.inch,
motorcraft sp-433 spark plug,https://www.amazon.com/Motorcraft-SP-433-Spark-Plug/dp/B0065UN98Y/ref=sr_1_219?dchild=1&keywords=spark+plugs&qid=1633501796&s=automotive&sr=1-219,B0065UN98Y,Motorcraft,spark plug,3.69,0-50$,53,196,0.016543951624135,SP-433,,0.1,0-1pound,4.78 x 1.5 x 1.6 inches,1-50sq.inch,China
bosch 6 piece spark plug set - 0242140521 zr6sii3320 7430,https://www.amazon.com/BOSCH-Piece-Spark-Plug-Set/dp/B07RV51Y5M/ref=sr_1_32?dchild=1&keywords=bosch+automotive&qid=1633504384&sr=8-32,B07RV51Y5M,Bosh,spark plug,57.81,51-100$,30,1734,0.146363327123724,,,,,,,
bosch automotive-130-192 bosch (7957) fr8dcx+ super plus spark plug (pack of 1),https://www.amazon.com/Bosch-FR8DCX-Super-Plus-Spark/dp/B000PKX7X2/ref=sr_1_87?dchild=1&keywords=bosch+automotive&qid=1633504580&sr=8-87,B000PKX7X2,Bosh,spark plug,5.09,0-50$,40,204,0.017219214955732,,,,,,,
denso (4703) ikh16tt iridium tt spark plug (pack of 1),https://www.amazon.com/Denso-IKH16TT-Iridium-Spark-Plug/dp/B00TPU8Z3U/ref=sr_1_22?dchild=1&keywords=Denso&qid=1633503370&sr=8-22,B00TPU8Z3U,Denso,spark plug,9.01,0-50$,55,496,0.041866326559035,Spark Plug,DENS7,0.09,0-1pound,3.66 x 0.98 x 0.98 inches,1-50sq.inch,
denso (3491) fk20hbr8 spark plug,https://www.amazon.com/Denso-3491-FK20HBR8-Spark-Plug/dp/B00NPZS6RQ/ref=sr_1_26?dchild=1&keywords=Denso&qid=1633503370&sr=8-26,B00NPZS6RQ,Denso,spark plug,13.32,0-50$,68,906,0.076473572303399,,,0.11,0-1pound,,,Japan
denso (3297) sk20r11 iridium spark plug pack of 1,https://www.amazon.com/Denso-SK20R11-Iridium-Spark-Plug/dp/B0012Q4IPY/ref=sr_1_36?dchild=1&keywords=Denso&qid=1633503370&sr=8-36,B0012Q4IPY,Denso,spark plug,9.29,0-50$,78,725,0.061195739426009,,9008091180,0.011,0-1pound,3.35 x 0.98 x 0.98 inches,1-50sq.inch,China
denso (3381) k20hr-u11 traditional spark plug pack of 1,https://www.amazon.com/Denso-K20HR-U11-Traditional-Spark-Plug/dp/B0012Q4H96/ref=sr_1_45?dchild=1&keywords=Denso&qid=1633503392&sr=8-45,B0012Q4H96,Denso,spark plug,5.6,0-50$,40,224,0.018907373284726,"Z4,Z4,Z4,Z4,Z4,X5,X5",30637385,0.1,0-1pound,,,China
denso  3461 iridium long life spark plugs -- sxu22hcr11s ----- 4 pcsnew,https://www.amazon.com/DENSO-IRIDIUM-Spark-Plugs-SXU22HCR11S/dp/B00NBBF48S/ref=sr_1_68?dchild=1&keywords=Denso&qid=1633503597&sr=8-68,B00NBBF48S,Denso,spark plug,36,0-50$,149,5364,0.452764063836019,,,0.000625,0-1pound,3.62 x 3.84 x 0.96 inches,1-50sq.inch,
denso (3490) fxe20he11c spark plug,https://www.amazon.com/Denso-3490-FXE20HE11C-Spark-Plug/dp/B00NPZS2FC/ref=sr_1_72?dchild=1&keywords=Denso&qid=1633503597&sr=8-72,B00NPZS2FC,Denso,spark plug,14.99,0-50$,30,450,0.037983562402351,,,0.049875,0-1pound,,,Japan
denso (4504) pk20tt spark plugs pack of 4,https://www.amazon.com/Denso-PK20TT-Spark-Plugs-Pack/dp/B005BQZNJ6/ref=sr_1_79?dchild=1&keywords=Denso&qid=1633503597&sr=8-79,B005BQZNJ6,Denso,spark plug,13.39,0-50$,30,402,0.033931982412767,FBA_4504-4,,0.11,0-1pound,,,
denso (3492) dxe22hqr-d11s spark plug,https://www.amazon.com/Denso-3492-DXE22HQR-D11S-Spark-Plug/dp/B00NPZS8LK/ref=sr_1_80?dchild=1&keywords=Denso&qid=1633503597&sr=8-80,B00NPZS8LK,Denso,spark plug,17.94,0-50$,41,736,0.062124226506956,,"122905A2A01, 122905A2A02, 122905B0Y01, 122905B0Y02",0.09,0-1pound,,,Japan
denso (5344) ikh20 iridium power spark plug (pack of 1),https://www.amazon.com/Denso-IKH20-Iridium-Power-Spark/dp/B000CJ46HW/ref=sr_1_83?dchild=1&keywords=Denso&qid=1633503628&sr=8-83,B000CJ46HW,Denso,spark plug,8.43,0-50$,98,826,0.069720938987426,,DENS7,0.11,0-1pound,4 x 1 x 1 inches,1-50sq.inch,China
denso (5312) ik27 iridium power spark plug (pack of 1),https://www.amazon.com/Denso-IK27-Iridium-Power-Spark/dp/B000CIY4FM/ref=sr_1_96?dchild=1&keywords=Denso&qid=1633503628&sr=8-96,B000CIY4FM,Denso,spark plug,11.2,0-50$,30,336,0.028361059927089,Spark Plug,DENS7,0.11,0-1pound,5 x 1 x 1 inches,1-50sq.inch,China
denso 3297 spark plug,https://www.amazon.com/Denso-3297-Spark-Plug/dp/B000FIX2V6/ref=sr_1_97?dchild=1&keywords=Denso&qid=1633503628&sr=8-97,B000FIX2V6,Denso,spark plug,8.27,0-50$,30,248,0.020933163279518,IRD LONG LIFE SPK PLG,,0.09,0-1pound,,,USA
4 pcs new -- denso  5343 iridium power spark plugs -- ikh16,https://www.amazon.com/DENSO-IRIDIUM-Power-Spark-IKH16/dp/B00TQNQ3KS/ref=sr_1_100?dchild=1&keywords=Denso&qid=1633503674&sr=8-100,B00TQNQ3KS,Denso,spark plug,30.95,0-50$,118,3652,0.308257710874187,,NISSAN%224011HC1B|NISSAN%224018H314|NISSAN%224018H315|NISSAN%224018H316|RENAULT%9636415880,0.48125,0-1pound,3.62 x 3.84 x 0.96 inches,1-50sq.inch,
denso (3426) fk20hr-11 iridium long life spark plug pack of 1,https://www.amazon.com/Denso-FK20HR-11-Iridium-Long-Spark/dp/B002FOF1QW/ref=sr_1_103?dchild=1&keywords=Denso&qid=1633503674&sr=8-103,B002FOF1QW,Denso,spark plug,13.79,0-50$,35,483,0.04076902364519,"ILX,ILX,Civic,Civic,Civic,Civic,Civic,Civic,Civic,Civic,Insight,Insight,Insight,Insight,Insight,Insight,Insight,Insight,Insight,Insight,Insight,Insight,Insight,Insight,RX 350,RX 350,RX 350,RX 350,RX 350,RX 350,RX 350,RX 350,RX 350,RX 350,RX 350,RX 350,ES 350,ES 350,ES 350,ES 350,ES 350,ES 350,ES 350,ES 350,ES 350,RX 450h,RX 450h,RX 450h,RX 450h,RX 450h,RX 450h,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Camry,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Sienna,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Avalon,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,Highlander,RAV4,RAV4,RAV4,RAV4,RAV4,RAV4,RAV4,RAV4,RAV4,RAV4,RAV4,Venza,Venza,Venza,Venza,Venza,Venza,Venza,Venza,Venza,Venza,Venza,Venza,Venza,S60,S60,S60,S60,S60,S60,XC90,XC90,XC90,XC90,S80,S80,S80,S80,S80,S80,XC70,XC70,XC70,XC70,XC70,XC70,XC60,XC60,XC60,XC60,XC60,XC60,XC60,XC60,XC60,Legacy,Legacy,Legacy,Outback,Outback,Outback,Tribeca,Tribeca,Avalon*:*228",415237010,0.11,0-1pound,3.62 x 0.98 x 0.98 inches,1-50sq.inch,China
denso  3324 iridium long life spark plugs -- sk16r11 ----- 4 pcs new,https://www.amazon.com/DENSO-Iridium-Spark-Plugs-SK16R11/dp/B00LVBZMFU/ref=sr_1_105?dchild=1&keywords=Denso&qid=1633503674&sr=8-105,B00LVBZMFU,Denso,spark plug,35.32,0-50$,95,3355,0.283188559688636,,,0.09,0-1pound,3.62 x 3.84 x 0.96 inches,1-50sq.inch,
denso 3444 spark plug,https://www.amazon.com/Denso-3444-Spark-Plug/dp/B002FOO8JS/ref=sr_1_106?dchild=1&keywords=Denso&qid=1633503674&sr=8-106,B002FOO8JS,Denso,spark plug,11.18,0-50$,30,335,0.028276652010639,IRD LONG LIFE SPK PLG,KF0120490B,0.000625,0-1pound,,,China
denso (4704) ikh20tt iridium tt spark plug (pack of 1),https://www.amazon.com/Denso-IKH20TT-Iridium-Spark-Plug/dp/B00TPU973M/ref=sr_1_112?dchild=1&keywords=Denso&qid=1633503674&sr=8-112,B00TPU973M,Denso,spark plug,11.16,0-50$,60,670,0.056553304021278,Spark Plug,DENS7,0.1,0-1pound,3.66 x 0.98 x 0.98 inches,1-50sq.inch,USA
denso (5304) ik20 iridium power spark plug (pack of 1),https://www.amazon.com/Denso-IK20-Iridium-Power-Spark/dp/B000M6UR82/ref=sr_1_117?dchild=1&keywords=Denso&qid=1633503789&sr=8-117,B000M6UR82,Denso,spark plug,8.99,0-50$,23,207,0.017472438705081,Iridium Spark Plug - IK20,DENS7,0.09,0-1pound,,,China
denso (3297) sk20r11 spark plugs pack of 4,https://www.amazon.com/Denso-SK20R11-Spark-Plugs-Pack/dp/B005BE5GG8/ref=sr_1_119?dchild=1&keywords=Denso&qid=1633503789&sr=8-119,B005BE5GG8,Denso,spark plug,30.06,0-50$,137,4118,0.347591799939733,Iridium Spark Plugs,"3297, 90919-01220, Denso # SK20R11 3297, Iridium Spark Plug, SK20R11 3297",0.1,0-1pound,3.4 x 0.8 x 0.6 inches,1-50sq.inch,
denso (3377) skj20dr-m11 iridium spark plug pack of 1,https://www.amazon.com/Denso-SKJ20DR-M11-Iridium-Spark-Plug/dp/B0012Q86A2/ref=sr_1_131?dchild=1&keywords=Denso&qid=1633503789&sr=8-131,B0012Q86A2,Denso,spark plug,11.04,0-50$,36,397,0.033509942830518,"RSX,MDX,MDX,MDX,RL,RL,RL,RL,TSX,TSX,TSX,TL,TL,TL,TL,TL,Accord,Accord,Accord,Accord,Accord,Accord,Accord,Accord,CR-V,CR-V,CR-V,CR-V,Element,Element,Element,Element,Element,Element,RSX,RSX,RSX,RSX,RL,TSX,TSX,TL,TL,Civic,Civic,Civic,Civic,Accord,Accord,Accord,Accord,Accord,Accord,Accord,Accord,Accord,CR-V,CR-V,CR-V,CR-V,Element,Element,Element*:*63",12290-PNA-0040,0.09,0-1pound,3.35 x 0.98 x 0.98 inches,1-50sq.inch,China
denso  5304 iridium power spark plugs -- ik20 --- 6 pcsnew --,https://www.amazon.com/Denso-IRIDIUM-Power-Spark-IK20/dp/B00TQMTAU4/ref=sr_1_143?dchild=1&keywords=Denso&qid=1633503859&sr=8-143,B00TQMTAU4,Denso,spark plug,36.3,0-50$,176,6389,0.539282178196929,,,,,,,
denso  3417 iridium long life spark plugs - sk16hr11-4 pcs new,https://www.amazon.com/DENSO-3417-Iridium-Spark-Plugs/dp/B00LVJ0VM6/ref=sr_1_147?dchild=1&keywords=Denso&qid=1633503970&sr=8-147,B00LVJ0VM6,Denso,spark plug,39.48,0-50$,48,1895,0.159953001672121,FBA_3417,,0.01,0-1pound,3.62 x 3.84 x 0.96 inches,1-50sq.inch,
4 new denso iridium ik16 spark plugs  5303,https://www.amazon.com/DENSO-Iridium-IK16-Spark-Plugs/dp/B0032YE1JM/ref=sr_1_167?dchild=1&keywords=Denso&qid=1633504014&sr=8-167,B0032YE1JM,Denso,spark plug,24.06,0-50$,25,602,0.0508135657027,FBA_IK16,,0.4625,0-1pound,,,
denso  3377 iridium platinum power pack spark plugs -- skj20dr-m11 ----- 4 pcs new,https://www.amazon.com/DENSO-IRIDIUM-PLATINUM-Power-SKJ20DR-M11/dp/B00LVF6NOK/ref=sr_1_170?dchild=1&keywords=Denso&qid=1633504014&sr=8-170,B00LVF6NOK,Denso,spark plug,40.3,0-50$,30,1209,0.102049170987649,,,0.01,0-1pound,3.62 x 3.84 x 0.96 inches,1-50sq.inch,
denso -sk20hr11- iridium platinum power pack spark plugs -  3421-4 pcs new,https://www.amazon.com/DENSO-SK20HR11-IRIDIUM-PLATINUM-power/dp/B00PD6EWPU/ref=sr_1_196?dchild=1&keywords=Denso&qid=1633504134&sr=8-196,B00PD6EWPU,Denso,spark plug,32.69,0-50$,43,1406,0.118677530528233,FBA_3421,,0.48125,0-1pound,3.62 x 3.84 x 0.96 inches,1-50sq.inch,
denso (5303) ik16 iridium power spark plug (pack of 1),https://www.amazon.com/Denso-IK16-Iridium-Power-Spark/dp/B000CJ048W/ref=sr_1_200?dchild=1&keywords=Denso&qid=1633504134&sr=8-200,B000CJ048W,Denso,spark plug,7.31,0-50$,30,219,0.018485333702477,Iridium Spark Plug - IK16,DENS7,0.11,0-1pound,3.35 x 0.98 x 0.98 inches,1-50sq.inch,China
