title,count_of_reviews,product_url,part_number,product_description,center_electrode_core_material,center_electrode_tip_material,electrical_terminal_type,ground_electrode_core_material,ground_electrode_quantity,ground_electrode_tip_design,ground_electrode_tip_material,hex_size,pre_gap_size,reach,resistance,resistor_type,seat_type,thread_diameter,electrode_core_material,electrode_tip_material,ground_configuration,manufacturer_heat_range,product_title,product_attributes,product_reviews,product_warranty,product_reg_price,skuid,search_term,category,units_sold,sale_price,price_tier,revenue,market_share
ACDelco Conventional Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-cr45ts/5394244-P?searchTerm=Spark%20Plugs,Part # CR45TS,[],Copper,Nickel,,,1.0,Single Prong Electrode,,5/8,0.04 in,0.431 in,,Yes,Tapered,14 mm,,,Single,5,ACDelco,Conventional Spark Plug,(2 reviews),2 YR REPLACEMENT IF DEFECTIVE,$3.19,5394244,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,9.0,3.19,0-50$,28.71,0.001247554
Autolite Copper Resistor Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-5243/5394228-P?searchTerm=Spark%20Plugs,Part # 5243,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"5/8"" in",0.044 in,17 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.99,5394228,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.99,0-50$,0.0,0.0
Autolite Copper Resistor Spark Plug,45 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-4164/5394171-P?searchTerm=Spark%20Plugs,Part # 4164,[],Copper,Nickel,Removable Nut,Nickel,1.0,Tapered,Nickel,"11/16"" in",0.03 in,19.5 mm,5000,Yes,Flat,12 mm,,,,,Autolite,Copper Resistor Spark Plug,(45 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.69,5394171,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,29.0,2.69,0-50$,78.01,0.003389819
Autolite Copper Resistor Spark Plug,50 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-3923/5394163-P?searchTerm=Spark%20Plugs,Part # 3923,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"5/8"" in",0.044 in,19.5 mm,4000,Yes,Flat,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(50 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.99,5394163,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,27.0,2.99,0-50$,80.73,0.003508013
Autolite Single Platinum Spark Plug,16 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap5144/5394104-P?searchTerm=Spark%20Plugs,Part # AP5144,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,16 mm,1.4 mm,20.5 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Single Platinum Spark Plug,(16 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5394104,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,2.0,3.99,0-50$,7.98,0.00034676
Autolite Single Platinum Spark Plug,13 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap5143/5394090-P?searchTerm=Spark%20Plugs,Part # AP5143,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,16 mm,1.4 mm,20.5 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Single Platinum Spark Plug,(13 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5394090,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,1.0,3.99,0-50$,3.99,0.00017338
Autolite Single Platinum Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap666/5393981-P?searchTerm=Spark%20Plugs,Part # AP666,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,16 mm,1.5 mm,11 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Single Platinum Spark Plug,(1 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393981,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.99,0-50$,0.0,0.0
Autolite Single Platinum Spark Plug,8 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap646/5393957-P?searchTerm=Spark%20Plugs,Part # AP646,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,21 mm,1.3 mm,19.5 mm,,Yes,Flat,14 mm,,,,,Autolite,Single Platinum Spark Plug,(8 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393957,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.99,0-50$,0.0,0.0
Autolite Single Platinum Spark Plug,42 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap605/5393949-P?searchTerm=Spark%20Plugs,Part # AP605,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,16 mm,1.5 mm,17 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Single Platinum Spark Plug,(42 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393949,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.99,0-50$,0.0,0.0
Autolite Single Platinum Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap145/5393914-P?searchTerm=Spark%20Plugs,Part # AP145,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,16 mm,1 mm,11 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Single Platinum Spark Plug,(1 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393914,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.99,0-50$,0.0,0.0
Autolite Single Platinum Spark Plug,202 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap104/5393906-P?searchTerm=Spark%20Plugs,Part # AP104,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,16 mm,1.3 mm,17 mm,5000,Yes,Tapered,14 mm,,,,,Autolite,Single Platinum Spark Plug,(202 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393906,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,28.0,3.99,0-50$,111.72,0.004854641
Autolite Single Platinum Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap66/5393892-P?searchTerm=Spark%20Plugs,Part # AP66,[],Platinum,Platinum,Removable Nut,Nickel,1.0,Tapered,Nickel,21 mm,0.9 mm,19.5 mm,4000,Yes,Flat,14 mm,,,,,Autolite,Single Platinum Spark Plug,(1 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393892,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.99,0-50$,0.0,0.0
Autolite Single Platinum Spark Plug,126 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap65/5393884-P?searchTerm=Spark%20Plugs,Part # AP65,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,21 mm,0.9 mm,19.5 mm,4000,Yes,Flat,14 mm,,,,,Autolite,Single Platinum Spark Plug,(126 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393884,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,1.0,3.99,0-50$,3.99,0.00017338
Autolite Single Platinum Spark Plug,5 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap64/5393876-P?searchTerm=Spark%20Plugs,Part # AP64,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,21 mm,1.1 mm,19.5 mm,4000,Yes,Flat,14 mm,,,,,Autolite,Single Platinum Spark Plug,(5 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393876,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,4.0,3.99,0-50$,15.96,0.00069352
Autolite Single Platinum Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap63/5393868-P?searchTerm=Spark%20Plugs,Part # AP63,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,21 mm,0.8 mm,19.5 mm,4000,Yes,Flat,14 mm,,,,,Autolite,Single Platinum Spark Plug,(1 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393868,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.99,0-50$,0.0,0.0
Autolite Single Platinum Spark Plug,1 review,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap46/5393833-P?searchTerm=Spark%20Plugs,Part # AP46,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,21 mm,1.1 mm,11 mm,4000,Yes,Tapered,18 mm,,,,,Autolite,Single Platinum Spark Plug,(1 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393833,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.99,0-50$,0.0,0.0
Autolite Single Platinum Spark Plug,21 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap45/5393825-P?searchTerm=Spark%20Plugs,Part # AP45,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,21 mm,1.1 mm,11 mm,4000,Yes,Tapered,18 mm,,,,,Autolite,Single Platinum Spark Plug,(21 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393825,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,8.0,3.99,0-50$,31.92,0.00138704
Autolite Single Platinum Spark Plug,10 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap26/5393817-P?searchTerm=Spark%20Plugs,Part # AP26,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,16 mm,1.1 mm,11 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Single Platinum Spark Plug,(10 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393817,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.99,0-50$,0.0,0.0
Autolite Single Platinum Spark Plug,48 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap25/5393809-P?searchTerm=Spark%20Plugs,Part # AP25,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,16 mm,1.1 mm,11 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Single Platinum Spark Plug,(48 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393809,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,8.0,3.99,0-50$,31.92,0.00138704
Autolite Single Platinum Spark Plug,13 reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap24/5393795-P?searchTerm=Spark%20Plugs,Part # AP24,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,16 mm,1.1 mm,11 mm,5000,Yes,Tapered,14 mm,,,,,Autolite,Single Platinum Spark Plug,(13 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393795,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,8.0,3.99,0-50$,31.92,0.00138704
Autolite Single Platinum Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-single-platinum-spark-plug-ap23/5393787-P?searchTerm=Spark%20Plugs,Part # AP23,[],Platinum,Platinum,Stud,Nickel,1.0,Tapered,Nickel,16 mm,1.1 mm,11 mm,5000,Yes,Tapered,14 mm,,,,,Autolite,Single Platinum Spark Plug,(0 reviews),4 YR REPLACEMENT IF DEFECTIVE,$3.99,5393787,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.99,0-50$,0.0,0.0
Autolite Copper Resistor Spark Plug,114 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-5245/5393531-P?searchTerm=Spark%20Plugs,Part # 5245,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"5/8"" in",0.044 in,17 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(114 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.99,5393531,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,8.0,2.99,0-50$,23.92,0.001039411
Autolite Copper Resistor Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-144/5393515-P?searchTerm=Spark%20Plugs,Part # 144,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"5/8"" in",0.034 in,11 mm,5000,Yes,Tapered,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,$3.09,5393515,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.09,0-50$,0.0,0.0
Autolite Copper Resistor Spark Plug,65 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-104/5393507-P?searchTerm=Spark%20Plugs,Part # 104,[],Copper,Copper,Stud,Nickel,1.0,Tapered,Copper,"5/8"" in",0.05 in,17 mm,5000,Yes,Tapered,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(65 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.99,5393507,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,21.0,2.99,0-50$,62.79,0.0027284540000000004
Autolite Copper Resistor Spark Plug,14 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-5125/5393183-P?searchTerm=Spark%20Plugs,Part # 5125,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"13/16"" in",0.044 in,14 mm,4000,Yes,Tapered,18 mm,,,,,Autolite,Copper Resistor Spark Plug,(14 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.99,5393183,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.99,0-50$,0.0,0.0
Autolite Copper Resistor Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-5143/5393175-P?searchTerm=Spark%20Plugs,Part # 5143,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"5/8"" in",0.054 in,20.5 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.99,5393175,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.99,0-50$,0.0,0.0
Autolite Copper Resistor Spark Plug,9 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-5144/5393167-P?searchTerm=Spark%20Plugs,Part # 5144,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"5/8"" in",0.054 in,20.5 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(9 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.99,5393167,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.99,0-50$,0.0,0.0
Autolite Copper Resistor Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-5184/5393140-P?searchTerm=Spark%20Plugs,Part # 5184,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"5/8"" in",0.06 in,19.5 mm,5000,Yes,Flat,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.99,5393140,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.99,0-50$,0.0,0.0
ACDelco Conventional Spark Plug,13 reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-r44lts/5392926-P?searchTerm=Spark%20Plugs,Part # R44LTS,[],Copper,Platinum,,Nickel,1.0,Single Prong Electrode,,5/8in,0.044 in,0.679 in,,Yes,Conical,14 mm,,,Single,4,ACDelco,Conventional Spark Plug,(13 reviews),2 YR REPLACEMENT IF DEFECTIVE,$3.19,5392926,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.19,0-50$,0.0,0.0
ACDelco Conventional Spark Plug,69 reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-r44ltsm/5392896-P?searchTerm=Spark%20Plugs,Part # R44LTSM,[],Copper,Nickel,,Nickel,1.0,Single Prong Electrode,,5/8 in,0.044 in,0.679 in,,Yes,Tapered,14 mm,,,Single,4,ACDelco,Conventional Spark Plug,(69 reviews),2 YR REPLACEMENT IF DEFECTIVE,$3.19,5392896,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,10.0,3.19,0-50$,31.9,0.001386171
Autolite Copper Resistor Spark Plug,28 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-606/5392691-P?searchTerm=Spark%20Plugs,Part # 606,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"5/8"" in",0.06 in,17 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(28 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.99,5392691,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.99,0-50$,0.0,0.0
ACDelco Conventional Spark Plug,1 review,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-r83ts/5392675-P?searchTerm=Spark%20Plugs,Part # R83TS,[],Copper,Nickel,,,1.0,Single Prong Electrode,,13/16in,0.044 in,0.438 in,,Yes,Tapered,14 mm,,,Single,3,ACDelco,Conventional Spark Plug,(1 reviews),2 YR REPLACEMENT IF DEFECTIVE,$3.19,5392675,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.19,0-50$,0.0,0.0
ACDelco Conventional Spark Plug,1 review,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-r42lts6/5392659-P?searchTerm=Spark%20Plugs,Part # R42LTS6,[],Copper,Nickel,,,1.0,Single Prong Electrode,,5/8in,0.133 in,0.812 in,,Yes,Tapered,14 mm,,,Single,2,ACDelco,Conventional Spark Plug,(1 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.89,5392659,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.89,0-50$,0.0,0.0
ACDelco Conventional Spark Plug,88 reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-41-601/5392578-P?searchTerm=Spark%20Plugs,Part # 41-601,[],Copper,Nickel,,Nickel,1.0,Single Prong Electrode,,5/8,0.039 in,0.679 in,12000,Yes,Tapered,14 mm,,,Single,4,ACDelco,Conventional Spark Plug,(88 reviews),2 YR REPLACEMENT IF DEFECTIVE,$3.19,5392578,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.19,0-50$,0.0,0.0
NGK Standard Spark Plug,763 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-7734/5392543-P?searchTerm=Spark%20Plugs,Part # 7734,[],Copper Core,Nickel,,Nickel Core,1.0,Standard,,13/16 in,,19 mm,,,Gasket,14 mm,nickel,nickel,Standard,5,NGK,Standard Spark Plug,(763 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.49,5392543,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,35.0,3.49,0-50$,122.15,0.005307863
NGK Standard Spark Plug,17 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-7634/5392470-P?searchTerm=Spark%20Plugs,Part # 7634,[],Copper Core,Nickel,,Nickel Core,1.0,Standard,,13/16 in,,19 mm,,,Gasket,14 mm,nickel,nickel,Standard,5,NGK,Standard Spark Plug,(17 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.49,5392470,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,2.0,3.49,0-50$,6.98,0.000303306
NGK Standard Spark Plug,3 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-7133/5392438-P?searchTerm=Spark%20Plugs,Part # 7133,[],Copper Core,Nickel,,Nickel Core,1.0,Standard,,13/16,,19 mm,,,Gasket,14 mm,nickel,nickel,Standard,6,NGK,Standard Spark Plug,(3 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.49,5392438,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.49,0-50$,0.0,0.0
NGK Standard Spark Plug,763 reviews,https://shop.advanceautoparts.com/p/ngk-standard-spark-plug-7131/5392365-P?searchTerm=Spark%20Plugs,Part # 7131,[],Copper Core,Nickel,,Nickel Core,1.0,Standard,,13/16 in,,19 mm,,,Gasket,14 mm,nickel,nickel,Standard,6,NGK,Standard Spark Plug,(763 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.49,5392365,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,22.0,3.49,0-50$,76.78,0.003336371
ACDelco Conventional Spark Plug,174 reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-cr43ts/5392349-P?searchTerm=Spark%20Plugs,Part # CR43TS,[],Copper,Nickel,,Nickel,1.0,Single Prong Electrode,,5/8in,0.044 in,0.433 in,,Yes,Tapered,14 mm,,,Single,3,ACDelco,Conventional Spark Plug,(174 reviews),2 YR REPLACEMENT IF DEFECTIVE,$3.19,5392349,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,54.0,3.19,0-50$,172.26,0.007485325
Autolite Copper Resistor Spark Plug,28 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-605/5392276-P?searchTerm=Spark%20Plugs,Part # 605,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"5/8"" in",0.06 in,17 mm,4000,Yes,Tapered,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(28 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.99,5392276,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,6.0,2.99,0-50$,17.94,0.0007795580000000001
Autolite Copper Resistor Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-425/5392268-P?searchTerm=Spark%20Plugs,Part # 425,[],Copper,Nickel,Stud,Nickel,1.0,Tapered,Nickel,"13/16"" in",0.03 in,13 mm,5000,Yes,Flat,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(2 reviews),2 YR REPLACEMENT IF DEFECTIVE,$3.09,5392268,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.09,0-50$,0.0,0.0
NGK V-Power Spark Plug,4 reviews,https://shop.advanceautoparts.com/p/ngk-v-power-spark-plug-6937/5392241-P?searchTerm=Spark%20Plugs,Part # 6937,[],Copper Core,Nickel w/ V-groove,,Nickel Core,1.0,Standard,,13/16 in,,19 mm,,,Gasket,14 mm,nickel with V groove,nickel with V groove,Standard,5,NGK,V-Power Spark Plug,(4 reviews),60 DAY REPLACEMENT IF DEFECTIVE,$3.59,5392241,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.59,0-50$,0.0,0.0
Autolite Copper Resistor Spark Plug,2 reviews,https://shop.advanceautoparts.com/p/autolite-copper-resistor-spark-plug-405/5392233-P?searchTerm=Spark%20Plugs,Part # 405,[],Copper,Nickel,Removable Nut,Nickel,1.0,Tapered,Nickel,"13/16"" in",0.034 in,19.5 mm,5000,Yes,Flat,14 mm,,,,,Autolite,Copper Resistor Spark Plug,(2 reviews),2 YR REPLACEMENT IF DEFECTIVE,$3.09,5392233,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,3.09,0-50$,0.0,0.0
ACDelco Conventional Spark Plug,No Reviews,https://shop.advanceautoparts.com/p/acdelco-conventional-spark-plug-cr42ts/5392209-P?searchTerm=Spark%20Plugs,Part # CR42TS,[],Copper,Nickel,,,1.0,Single Prong Electrode,,5/8in,0.035 in,0.431 in,,Yes,Tapered,14 mm,,,Single,2,ACDelco,Conventional Spark Plug,(0 reviews),2 YR REPLACEMENT IF DEFECTIVE,$2.89,5392209,https://shop.advanceautoparts.com/web/SearchResults?searchTerm=Spark+Plugs&storeId=10151&catalogId=10051&langId=-1,Spark Plugs,0.0,2.89,0-50$,0.0,0.0
